"","member","word","freq"
"3430","Lord Beecham","veterans",0.233341489974727
"3431","Lord Beecham","numbers",0.20249707620204
"3432","Lord Beecham","personnel",0.1363607414115
"3433","Lord Beith","205",0.363850486630095
"3434","Lord Beith","clasp",0.320763737883359
"3435","Lord Beith","italy",0.3007295406223
"3436","Lord Beith","southern",0.3007295406223
"3437","Lord Beith","bomber",0.293579026114385
"3438","Lord Beith","flew",0.273544828853326
"3439","Lord Beith","occupied",0.2551116395542
"3440","Lord Beith","europe",0.246360117084352
"3441","Lord Beith","sorties",0.237608594614505
"3442","Lord Beith","consideration",0.210423882845531
"3443","Lord Beith","command",0.177081601980494
"3444","Lord Beith","awarded",0.175440389761984
"3445","Lord Berkeley","arrows",1.00641702276855
"3446","Lord Berkeley","red",0.895203350003238
"3447","Lord Berkeley","capacity",0.619204625421893
"3448","Lord Berkeley","destroyers",0.578034887636423
"3449","Lord Berkeley","45",0.575640461937882
"3450","Lord Berkeley","safety",0.472456854625676
"3451","Lord Berkeley","fowey",0.47231544345362
"3452","Lord Berkeley","regatta",0.47231544345362
"3453","Lord Berkeley","hl921",0.47179568164687
"3454","Lord Berkeley","type",0.444930994598948
"3455","Lord Berkeley","installed",0.39946729972478
"3456","Lord Berkeley","generating",0.393025914414346
"3457","Lord Black of Brentwood","unidentified",1.84098948257549
"3458","Lord Black of Brentwood","phenomena",1.15433833060423
"3459","Lord Black of Brentwood","file",0.990537691507296
"3460","Lord Black of Brentwood","object",0.915480294230087
"3461","Lord Black of Brentwood","archives",0.843958681394651
"3462","Lord Black of Brentwood","fly",0.813247524905986
"3463","Lord Black of Brentwood","aerial",0.746394069498626
"3464","Lord Black of Brentwood","yet",0.687960105015952
"3465","Lord Black of Brentwood","unexplained",0.635016499601157
"3466","Lord Black of Brentwood","75th",0.607344300075761
"3467","Lord Black of Brentwood","18",0.606124787989701
"3468","Lord Black of Brentwood","released",0.571591758389872
"3469","Lord Blencathra","pursued",1.30207156625443
"3470","Lord Blencathra","whilst",1.23934260924768
"3471","Lord Blencathra","gdp",1.23801977037567
"3472","Lord Blencathra","lawyers",1.18436965989047
"3473","Lord Blencathra","halal",1.17310583813709
"3474","Lord Blencathra","cent",1.05367820867551
"3475","Lord Blencathra","nato",1.04143470243526
"3476","Lord Blencathra","soldier",1.02801623482658
"3477","Lord Blencathra","member",0.979810634772137
"3478","Lord Blencathra","per",0.946024055487074
"3479","Lord Blencathra","united",0.926320238357028
"3480","Lord Blencathra","allegations",0.903183348820241
"3481","Lord Bowness","riga",0.533820263511848
"3482","Lord Bowness","excellence",0.47060589273313
"3483","Lord Bowness","communications",0.297279759318656
"3484","Lord Bowness","intend",0.283134366416019
"3485","Lord Bowness","representative",0.281677574681818
"3486","Lord Bowness","replace",0.266030454314488
"3487","Lord Bowness","centre",0.259803823014892
"3488","Lord Bowness","nato",0.219674621278379
"3489","Lord Bowness","strategic",0.215884596473127
"3490","Lord Bowness","uks",0.112027281766161
"3491","Lord Bowness","23",0
"3492","Lord Bowness","day",0
"3493","Lord Browne of Belmont","soldiers",1.75698385797642
"3494","Lord Browne of Belmont","ireland",1.4194990232001
"3495","Lord Browne of Belmont","service",1.40284181887091
"3496","Lord Browne of Belmont","northern",1.39661982536467
"3497","Lord Browne of Belmont","army",1.23815059482569
"3498","Lord Browne of Belmont","reserve",1.19944354338295
"3499","Lord Browne of Belmont","recruited",1.19931086162934
"3500","Lord Browne of Belmont","military",1.09955129605258
"3501","Lord Browne of Belmont","2012",0.913973985157284
"3502","Lord Browne of Belmont","mental",0.822697506587314
"3503","Lord Browne of Belmont","personnel",0.776190887938337
"3504","Lord Browne of Belmont","health",0.7685333664565
"3505","Lord Burnett","interaction",1.55912240245038
"3506","Lord Burnett","brought",1.32548858329071
"3507","Lord Burnett","disciplinary",1.26430934655365
"3508","Lord Burnett","proceedings",1.24266396734091
"3509","Lord Burnett","raised",1.23591220448782
"3510","Lord Burnett","men",1.20503741109335
"3511","Lord Burnett","complaints",1.04917959887226
"3512","Lord Burnett","women",0.993597071106693
"3513","Lord Burnett","royal",0.971470703468374
"3514","Lord Burnett","involving",0.877032110606802
"3515","Lord Burnett","service",0.83279815442333
"3516","Lord Burnett","20",0.749467432859091
"3517","Lord Campbell of Pittenweem","aircraft",4.5890628912754
"3518","Lord Campbell of Pittenweem","air",2.83705805572617
"3519","Lord Campbell of Pittenweem","intend",2.66258735199539
"3520","Lord Campbell of Pittenweem","programme",2.58013736303241
"3521","Lord Campbell of Pittenweem","operate",2.50839338026442
"3522","Lord Campbell of Pittenweem","royal",2.46805019617446
"3523","Lord Campbell of Pittenweem","capable",2.32019890888935
"3524","Lord Campbell of Pittenweem","boeing",2.27802718702641
"3525","Lord Campbell of Pittenweem","made",2.26378097735892
"3526","Lord Campbell of Pittenweem","progress",2.05594293740463
"3527","Lord Campbell of Pittenweem","unit",1.97778120848103
"3528","Lord Campbell of Pittenweem","service",1.97185579773805
"3529","Lord Carlile of Berriew","future",0.914155518821361
"3530","Lord Carlile of Berriew","squadron",0.868187243118603
"3531","Lord Carlile of Berriew","navy",0.551539078924719
"3532","Lord Carlile of Berriew","736",0.551232826388853
"3533","Lord Carlile of Berriew","air",0.54425480579732
"3534","Lord Carlile of Berriew","naval",0.499784080514768
"3535","Lord Carlile of Berriew","made",0.469296716608158
"3536","Lord Carlile of Berriew","royal",0.454678442442343
"3537","Lord Carlile of Berriew","faslane",0.380137595075054
"3538","Lord Carlile of Berriew","introduction",0.376919641285091
"3539","Lord Carlile of Berriew","manpower",0.362402113430779
"3540","Lord Carlile of Berriew","likely",0.362402113430779
"3541","Lord Chidgey","analysis",1.68838883518526
"3542","Lord Chidgey","antisubmarine",1.51773731713396
"3543","Lord Chidgey","warfare",1.42480584904073
"3544","Lord Chidgey","long",1.31430156464129
"3545","Lord Chidgey","surveillance",1.05022747667337
"3546","Lord Chidgey","maritime",1.02871419210544
"3547","Lord Chidgey","range",1.02002604928531
"3548","Lord Chidgey","gap",1.0153570971553
"3549","Lord Chidgey","aircraft",0.970299008130475
"3550","Lord Chidgey","based",0.949446043237334
"3551","Lord Chidgey","conducted",0.938325547539763
"3552","Lord Chidgey","strategic",0.9214524903668
"3553","Lord Clark of Windermere","political",0.664785811168867
"3554","Lord Clark of Windermere","logos",0.491605494455216
"3555","Lord Clark of Windermere","literature",0.454875699767885
"3556","Lord Clark of Windermere","candidate",0.374597839395204
"3557","Lord Clark of Windermere","restrictions",0.329261300969403
"3558","Lord Clark of Windermere","crime",0.329261300969403
"3559","Lord Clark of Windermere","commissioner",0.326340805878196
"3560","Lord Clark of Windermere","elected",0.32095743625483
"3561","Lord Clark of Windermere","party",0.311641761171036
"3562","Lord Clark of Windermere","parliament",0.286470968467285
"3563","Lord Clark of Windermere","selected",0.285541251614404
"3564","Lord Clark of Windermere","guidance",0.28325847626539
"3565","Lord Craig of Radley","nepal",0.62085732989892
"3566","Lord Craig of Radley","leone",0.522227208074549
"3567","Lord Craig of Radley","sierra",0.522227208074549
"3568","Lord Craig of Radley","mediterranean",0.451302678907565
"3569","Lord Craig of Radley","overpayments",0.442029794374463
"3570","Lord Craig of Radley","case",0.40888683995627
"3571","Lord Craig of Radley","humanitarian",0.405784723937136
"3572","Lord Craig of Radley","earl",0.397306582726271
"3573","Lord Craig of Radley","howe",0.397306582726271
"3574","Lord Craig of Radley","249",0.393611719498264
"3575","Lord Craig of Radley","hl754",0.355644357307864
"3576","Lord Craig of Radley","earthquake",0.348609942452569
"3577","Lord Davies of Stamford","resilience",0.422729686447565
"3578","Lord Davies of Stamford","reliabl",0.404180060211006
"3579","Lord Davies of Stamford","prospectively",0.385859191862406
"3580","Lord Davies of Stamford","underspend",0.362207988486478
"3581","Lord Davies of Stamford","autonomic",0.338598602319973
"3582","Lord Davies of Stamford","system",0.32769122270819
"3583","Lord Davies of Stamford","f35",0.325819440077725
"3584","Lord Davies of Stamford","functionality",0.305400830180765
"3585","Lord Davies of Stamford","borne",0.304713117322992
"3586","Lord Davies of Stamford","rolled",0.292447825301426
"3587","Lord Davies of Stamford","logistics",0.291545931603462
"3588","Lord Davies of Stamford","remedial",0.290975349872265
"3589","Lord De Mauley","reserve",0.513502564358548
"3590","Lord De Mauley","able",0.485543126005265
"3591","Lord De Mauley","enlistments",0.458334527459914
"3592","Lord De Mauley","scrutiny",0.458204477002769
"3593","Lord De Mauley","submitted",0.406242157520531
"3594","Lord De Mauley","external",0.393637728395814
"3595","Lord De Mauley","process",0.37899662268541
"3596","Lord De Mauley","team",0.337863066843542
"3597","Lord De Mauley","expect",0.330970656801295
"3598","Lord De Mauley","kingdom",0.316022888882313
"3599","Lord De Mauley","system",0.287631518833688
"3600","Lord De Mauley","recruiting",0.284174881343328
"3601","Lord Dubs","helpline",0.473226061556016
"3602","Lord Dubs","hour",0.357686225216757
"3603","Lord Dubs","24",0.338482482638546
"3604","Lord Dubs","consider",0.336740912058042
"3605","Lord Dubs","mental",0.3350423476456
"3606","Lord Dubs","health",0.312984081366283
"3607","Lord Dubs","soldiers",0.284486731295546
"3608","Lord Dubs","serving",0.269378838674322
"3609","Lord Dubs","providing",0.213060120931286
"3610","Lord Dubs","will",0.105110142245916
"3611","Lord Dubs","23",0
"3612","Lord Dubs","day",0
"3613","Lord Eames","ireland",1.03703945722306
"3614","Lord Eames","republic",0.916012803984984
"3615","Lord Eames","kingdom",0.908393779125108
"3616","Lord Eames","united",0.682262737535042
"3617","Lord Eames","ulster",0.551573001182444
"3618","Lord Eames","toxic",0.491150287221197
"3619","Lord Eames","encourage",0.473822140243344
"3620","Lord Eames","waste",0.425176280427192
"3621","Lord Eames","peace",0.424788348268504
"3622","Lord Eames","northern",0.423795030281972
"3623","Lord Eames","review",0.41539624054736
"3624","Lord Eames","1971",0.412330501021053
"3625","Lord Empey","ulster",1.82658054674001
"3626","Lord Empey","hearing",1.77481007005042
"3627","Lord Empey","loss",1.54315260649992
"3628","Lord Empey","three",1.3676279806023
"3629","Lord Empey","member",1.36321736412534
"3630","Lord Empey","claims",1.26946118890252
"3631","Lord Empey","rebel",1.20706725192508
"3632","Lord Empey","regiment",1.14779314477012
"3633","Lord Empey","force",1.09626406942737
"3634","Lord Empey","ireland",1.03785852105532
"3635","Lord Empey","northern",1.0211305275588
"3636","Lord Empey","reserve",0.993107227260526
"3637","Lord Faulkner of Worcester","theirinterment",0.471358251490894
"3638","Lord Faulkner of Worcester","theirplans",0.471358251490894
"3639","Lord Faulkner of Worcester","unburied",0.471358251490894
"3640","Lord Faulkner of Worcester","war",0.351096428667245
"3641","Lord Faulkner of Worcester","1914",0.325041595101689
"3642","Lord Faulkner of Worcester","bairnsfather",0.325041595101689
"3643","Lord Faulkner of Worcester","bruce",0.325041595101689
"3644","Lord Faulkner of Worcester","cartoons",0.325041595101689
"3645","Lord Faulkner of Worcester","world",0.29370960724811
"3646","Lord Faulkner of Worcester","killed",0.258492564320985
"3647","Lord Faulkner of Worcester","recognition",0.256864571826956
"3648","Lord Faulkner of Worcester","captain",0.256864571826956
"3649","Lord Fearn","southport",0.521427166719178
"3650","Lord Fearn","woodvale",0.521427166719178
"3651","Lord Fearn","field",0.35305396739649
"3652","Lord Fearn","still",0.33830795321281
"3653","Lord Fearn","designated",0.286808423899949
"3654","Lord Fearn","fly",0.280284662414758
"3655","Lord Fearn","air",0.164972324879729
"3656","Lord Fearn","royal",0.137745597522197
"3657","Lord Fearn","force",0.100426795230912
"3658","Lord Fearn","defence",0.00584993117307087
"3659","Lord Fearn","23",0
"3660","Lord Fearn","day",0
"3661","Lord Foulkes of Cumnock","admirals",0.445200376620331
"3662","Lord Foulkes of Cumnock","plymouth",0.405179900876609
"3663","Lord Foulkes of Cumnock","40",0.389723168500535
"3664","Lord Foulkes of Cumnock","expenses",0.381414701526029
"3665","Lord Foulkes of Cumnock","salaries",0.337423300291416
"3666","Lord Foulkes of Cumnock","global",0.334871225547845
"3667","Lord Foulkes of Cumnock","consideration",0.320050103933054
"3668","Lord Foulkes of Cumnock","city",0.314364697679156
"3669","Lord Foulkes of Cumnock","name",0.302591888483601
"3670","Lord Foulkes of Cumnock","one",0.28700996180822
"3671","Lord Foulkes of Cumnock","posts",0.280024301765906
"3672","Lord Foulkes of Cumnock","given",0.266354024679012
"3673","Lord Glenarthur","differential",0.369906085109974
"3674","Lord Glenarthur","nonentitled",0.369906085109974
"3675","Lord Glenarthur","mess",0.326102239479212
"3676","Lord Glenarthur","charges",0.239999329766253
"3677","Lord Glenarthur","towards",0.238494548217688
"3678","Lord Glenarthur","food",0.238494548217688
"3679","Lord Glenarthur","entitled",0.22383263366479
"3680","Lord Glenarthur","home",0.219022957120713
"3681","Lord Glenarthur","hm",0.206656466465932
"3682","Lord Glenarthur","stations",0.197759291569848
"3683","Lord Glenarthur","rates",0.196709968416591
"3684","Lord Glenarthur","paid",0.177391663245927
"3685","Lord Greaves","contradicts",0.34780028588318
"3686","Lord Greaves","unintended",0.321814748217779
"3687","Lord Greaves","western",0.274849658815902
"3688","Lord Greaves","way",0.2579050952562
"3689","Lord Greaves","particular",0.248864121150501
"3690","Lord Greaves","safeguards",0.246277633156393
"3691","Lord Greaves","opposition",0.243858135221575
"3692","Lord Greaves","middle",0.241585366265941
"3693","Lord Greaves","overall",0.241585366265941
"3694","Lord Greaves","prevent",0.209507122920927
"3695","Lord Greaves","east",0.199671294878075
"3696","Lord Greaves","acting",0.193686887414338
"3697","Lord Hain","endorsed",0.373358411771944
"3698","Lord Hain","accreditation",0.360225750429415
"3699","Lord Hain","analytica",0.323206857276878
"3700","Lord Hain","cambridge",0.306420253358585
"3701","Lord Hain","clearance",0.29694153459182
"3702","Lord Hain","laboratories",0.29156474935808
"3703","Lord Hain","granted",0.258671880673836
"3704","Lord Hain","withdraw",0.251811511302759
"3705","Lord Hain","communication",0.235848935393803
"3706","Lord Hain","intend",0.224626590944721
"3707","Lord Hain","list",0.220169403383961
"3708","Lord Hain","strategic",0.171273524853505
"3709","Lord Harris of Haringey","hosted",0.579784142064146
"3710","Lord Harris of Haringey","percentage",0.51580761462631
"3711","Lord Harris of Haringey","cloud",0.471159376019297
"3712","Lord Harris of Haringey","multinational",0.457835905352258
"3713","Lord Harris of Haringey","data",0.450684505749749
"3714","Lord Harris of Haringey","overseas",0.402854832483167
"3715","Lord Harris of Haringey","previous",0.330763298778841
"3716","Lord Harris of Haringey","now",0.329358338204453
"3717","Lord Harris of Haringey","names",0.302878256977531
"3718","Lord Harris of Haringey","delivered",0.278372399557911
"3719","Lord Harris of Haringey","value",0.231080548211302
"3720","Lord Harris of Haringey","british",0.198475669394106
"3721","Lord Harrison","linguistic",1.54429822391754
"3722","Lord Harrison","skills",1.04384391717532
"3723","Lord Harrison","language",0.90813076612446
"3724","Lord Harrison","across",0.722339792658212
"3725","Lord Harrison","armed",0.625023238292445
"3726","Lord Harrison","interpreter",0.51826597429632
"3727","Lord Harrison","mandarin",0.495666014654217
"3728","Lord Harrison","opportunities",0.47122997424896
"3729","Lord Harrison","rapidly",0.453187642599125
"3730","Lord Harrison","level",0.378128860311677
"3731","Lord Harrison","forces",0.359860343895064
"3732","Lord Harrison","respond",0.353443615856203
"3733","Lord Higgins","disembarked",0.476648611921334
"3734","Lord Higgins","danger",0.387282500055083
"3735","Lord Higgins","migrants",0.351642736787223
"3736","Lord Higgins","rescued",0.291623667052741
"3737","Lord Higgins","regarding",0.285972051929549
"3738","Lord Higgins","vessels",0.250710663463273
"3739","Lord Higgins","sea",0.248844057875063
"3740","Lord Higgins","given",0.247933770484038
"3741","Lord Higgins","orders",0.239957824536089
"3742","Lord Higgins","naval",0.233330942187248
"3743","Lord Higgins","british",0.184575001830751
"3744","Lord Higgins","23",0
"3745","Lord Hodgson of Astley Abbotts","groups",0.986182410150474
"3746","Lord Hodgson of Astley Abbotts","iraq",0.86082225939691
"3747","Lord Hodgson of Astley Abbotts","capture",0.857299405802515
"3748","Lord Hodgson of Astley Abbotts","forces",0.806265389789081
"3749","Lord Hodgson of Astley Abbotts","special",0.804262841443339
"3750","Lord Hodgson of Astley Abbotts","providing",0.715898393905897
"3751","Lord Hodgson of Astley Abbotts","countries",0.703563699453787
"3752","Lord Hodgson of Astley Abbotts","islamic",0.695829074230044
"3753","Lord Hodgson of Astley Abbotts","syria",0.666193154864379
"3754","Lord Hodgson of Astley Abbotts","training",0.619801149790229
"3755","Lord Hodgson of Astley Abbotts","uk",0.563879674436767
"3756","Lord Hodgson of Astley Abbotts","armed",0.495562952403157
"3757","Lord Hoyle","adds",0.488184662260435
"3758","Lord Hoyle","sae",0.463119539614733
"3759","Lord Hoyle","spain",0.437609853839851
"3760","Lord Hoyle","britain",0.419965120204547
"3761","Lord Hoyle","type",0.405328023210541
"3762","Lord Hoyle","intercooler",0.394655885888287
"3763","Lord Hoyle","restriction",0.384647145923139
"3764","Lord Hoyle","metal",0.382777353663789
"3765","Lord Hoyle","finishes",0.382777353663789
"3766","Lord Hoyle","hot",0.370006547654802
"3767","Lord Hoyle","gibraltar",0.357033366770328
"3768","Lord Hoyle","adopt",0.353435391997415
"3769","Lord Hunt of Chesterton","masks",0.33029753944506
"3770","Lord Hunt of Chesterton","medicines",0.322443979921632
"3771","Lord Hunt of Chesterton","collaboration",0.292586442849501
"3772","Lord Hunt of Chesterton","appropriate",0.280194445328458
"3773","Lord Hunt of Chesterton","face",0.272791940404615
"3774","Lord Hunt of Chesterton","chemical",0.25311692574971
"3775","Lord Hunt of Chesterton","communities",0.242934403332484
"3776","Lord Hunt of Chesterton","warnings",0.232871368705239
"3777","Lord Hunt of Chesterton","allied",0.231983186297054
"3778","Lord Hunt of Chesterton","technologies",0.229423503405137
"3779","Lord Hunt of Chesterton","aerial",0.227797826675194
"3780","Lord Hunt of Chesterton","release",0.219811523377477
"3781","Lord Hunt of Kings Heath","lariam",1.17214034810725
"3782","Lord Hunt of Kings Heath","drug",1.14976926399715
"3783","Lord Hunt of Kings Heath","antimalaria",0.994167408473111
"3784","Lord Hunt of Kings Heath","alternative",0.59906029997877
"3785","Lord Hunt of Kings Heath","prescribe",0.578474855317959
"3786","Lord Hunt of Kings Heath","use",0.538939290507749
"3787","Lord Hunt of Kings Heath","4th",0.527774388118738
"3788","Lord Hunt of Kings Heath","tolerate",0.506404719713229
"3789","Lord Hunt of Kings Heath","military",0.462317584263794
"3790","Lord Hunt of Kings Heath","personnel",0.420852734638172
"3791","Lord Hunt of Kings Heath","unable",0.417439881565745
"3792","Lord Hunt of Kings Heath","restricted",0.413549322807867
"3793","Lord Hutton of Furness","museum",0.960818624213464
"3794","Lord Hutton of Furness","highways",0.531242518233821
"3795","Lord Hutton of Furness","five",0.476227209245839
"3796","Lord Hutton of Furness","euro",0.465091610636875
"3797","Lord Hutton of Furness","firefighters",0.439082327323941
"3798","Lord Hutton of Furness","regimental",0.430209117020451
"3799","Lord Hutton of Furness","dollar",0.427536912994839
"3800","Lord Hutton of Furness","woolwich",0.392263569200529
"3801","Lord Hutton of Furness","financial",0.373371754038527
"3802","Lord Hutton of Furness","public",0.371899963465054
"3803","Lord Hutton of Furness","sterling",0.36801412550629
"3804","Lord Hutton of Furness","archives",0.365495016188746
"3805","Lord Hylton","british",0.808805479928157
"3806","Lord Hylton","traffickers",0.780620102025674
"3807","Lord Hylton","aegean",0.780620102025674
"3808","Lord Hylton","arrest",0.73277206527622
"3809","Lord Hylton","nato",0.732726898433028
"3810","Lord Hylton","endeavour",0.676035686319038
"3811","Lord Hylton","force",0.637850035419934
"3812","Lord Hylton","argus",0.629382839636295
"3813","Lord Hylton","resettlement",0.619135162169078
"3814","Lord Hylton","interpreters",0.589141248707266
"3815","Lord Hylton","military",0.585955986614517
"3816","Lord Hylton","frontier",0.583951421015689
"3817","Lord Jones","a400m",5.87705924132487
"3818","Lord Jones","aircraft",2.73895519421499
"3819","Lord Jones","purchase",1.87216212387917
"3820","Lord Jones","constructed",1.35659875350139
"3821","Lord Jones","kingdom",1.26737814058144
"3822","Lord Jones","location",1.20670845918947
"3823","Lord Jones","united",0.951883312673015
"3824","Lord Jones","approximate",0.671431822389511
"3825","Lord Jones","people",0.648913466780986
"3826","Lord Jones","employed",0.63423440356117
"3827","Lord Jones","far",0.615096023301831
"3828","Lord Jones","estimated",0.590207594025897
"3829","Lord Jones of Cheltenham","resume",0.778703350715865
"3830","Lord Jones of Cheltenham","island",0.769759809458826
"3831","Lord Jones of Cheltenham","stop",0.707105454986457
"3832","Lord Jones of Cheltenham","ascension",0.648270053478377
"3833","Lord Jones of Cheltenham","refuelling",0.627171157622182
"3834","Lord Jones of Cheltenham","scheduled",0.514813443747462
"3835","Lord Jones of Cheltenham","helena",0.479704243561185
"3836","Lord Jones of Cheltenham","flights",0.476755920171461
"3837","Lord Jones of Cheltenham","wideawake",0.454666708286183
"3838","Lord Jones of Cheltenham","use",0.42776687187615
"3839","Lord Jones of Cheltenham","completed",0.398240191950391
"3840","Lord Jones of Cheltenham","revert",0.391976545603557
"3841","Lord Jopling","battlegroup",1.56809439014461
"3842","Lord Jopling","nato",1.45428313687921
"3843","Lord Jopling","lead",1.39996686862927
"3844","Lord Jopling","battalion",1.2915992949732
"3845","Lord Jopling","expect",1.26653706761262
"3846","Lord Jopling","sized",1.13670531902848
"3847","Lord Jopling","member",1.08584481115498
"3848","Lord Jopling","contribute",0.944019644049088
"3849","Lord Jopling","involved",0.940032272276774
"3850","Lord Jopling","established",0.903581556913876
"3851","Lord Jopling","nation",0.757692120361822
"3852","Lord Jopling","based",0.711736265666305
"3853","Lord Judd","weapons",1.3656339027618
"3854","Lord Judd","posture",1.32145820630253
"3855","Lord Judd","tasks",1.31452384656106
"3856","Lord Judd","un",1.26943668577991
"3857","Lord Judd","role",1.2367839677809
"3858","Lord Judd","drone",1.18748932319549
"3859","Lord Judd","peacekeepers",1.17581930376935
"3860","Lord Judd","committed",1.12358633860904
"3861","Lord Judd","uk",1.11740279179614
"3862","Lord Judd","nuclear",0.996444791977287
"3863","Lord Judd","military",0.993524596804414
"3864","Lord Judd","international",0.936325824706868
"3865","Lord Kennedy of Southwark","en",1.95130512848904
"3866","Lord Kennedy of Southwark","unmanned",1.92787630683917
"3867","Lord Kennedy of Southwark","suite",1.90490850379511
"3868","Lord Kennedy of Southwark","percentage",1.42213528988728
"3869","Lord Kennedy of Southwark","make",1.38952262181837
"3870","Lord Kennedy of Southwark","credit",1.36522257291645
"3871","Lord Kennedy of Southwark","use",1.18735005004473
"3872","Lord Kennedy of Southwark","accommodation",1.08240835606578
"3873","Lord Kennedy of Southwark","union",1.08111828089184
"3874","Lord Kennedy of Southwark","written",1.05804292243254
"3875","Lord Kennedy of Southwark","integrate",1.04619956203367
"3876","Lord Kennedy of Southwark","provide",1.00824052618521
"3877","Lord Kilclooney","sovereign",1.31206682234156
"3878","Lord Kilclooney","cyprus",1.06976735900001
"3879","Lord Kilclooney","political",0.983318429072295
"3880","Lord Kilclooney","settlement",0.983318429072295
"3881","Lord Kilclooney","facilitate",0.945580139542417
"3882","Lord Kilclooney","base",0.800418433308172
"3883","Lord Kilclooney","area",0.675123463307851
"3884","Lord Kilclooney","misrata",0.647608698786523
"3885","Lord Kilclooney","dhekelia",0.631829146036842
"3886","Lord Kilclooney","muslim",0.631514569472044
"3887","Lord Kilclooney","consideration",0.569439427987341
"3888","Lord Kilclooney","declared",0.552820419509179
"3889","Lord Kinnock","intact",0.261812673768445
"3890","Lord Kinnock","tribute",0.261812673768445
"3891","Lord Kinnock","invincible",0.242251611366747
"3892","Lord Kinnock","willingness",0.242251611366747
"3893","Lord Kinnock","investors",0.230809123387487
"3894","Lord Kinnock","lasting",0.230809123387487
"3895","Lord Kinnock","instead",0.222690548965049
"3896","Lord Kinnock","suspend",0.222690548965049
"3897","Lord Kinnock","ark",0.216393293412097
"3898","Lord Kinnock","scrap",0.206897828954362
"3899","Lord Kinnock","illustrious",0.191686998584091
"3900","Lord Kinnock","preserved",0.183568424161652
"3901","Lord Laird","ireland",1.49974830197661
"3902","Lord Laird","northern",1.27042619757006
"3903","Lord Laird","war",1
"3904","Lord Laird","covenant",0.780893369014172
"3905","Lord Laird","ulster",0.777617121305112
"3906","Lord Laird","fund",0.759294701793937
"3907","Lord Laird","regard",0.719130337023763
"3908","Lord Laird","kingdom",0.701503661960065
"3909","Lord Laird","england",0.670194368806173
"3910","Lord Laird","04",0.602409098720154
"3911","Lord Laird","wales",0.57819914440236
"3912","Lord Laird","nondisclosure",0.557400727651618
"3913","Lord Lee of Trafford","hedged",0.444428234649888
"3914","Lord Lee of Trafford","known",0.407165849259163
"3915","Lord Lee of Trafford","instructions",0.375509902286354
"3916","Lord Lee of Trafford","currency",0.373825845316987
"3917","Lord Lee of Trafford","reply",0.360721219430497
"3918","Lord Lee of Trafford","contact",0.352573841084524
"3919","Lord Lee of Trafford","links",0.352573841084524
"3920","Lord Lee of Trafford","capital",0.341339680870512
"3921","Lord Lee of Trafford","media",0.338357665653676
"3922","Lord Lee of Trafford","social",0.330542875786223
"3923","Lord Lee of Trafford","persons",0.307001811093717
"3924","Lord Lee of Trafford","percentage",0.303674408789962
"3925","Lord Lester of Herne Hill","membership",0.601403053465484
"3926","Lord Lester of Herne Hill","benefits",0.458903279174142
"3927","Lord Lester of Herne Hill","european",0.428064173835608
"3928","Lord Lester of Herne Hill","agency",0.399020070589762
"3929","Lord Lester of Herne Hill","child",0.365982300348422
"3930","Lord Lester of Herne Hill","minimum",0.333323190715692
"3931","Lord Lester of Herne Hill","raise",0.313134390826471
"3932","Lord Lester of Herne Hill","human",0.28494133839223
"3933","Lord Lester of Herne Hill","recommendations",0.282028150792022
"3934","Lord Lester of Herne Hill","un",0.273318778089455
"3935","Lord Lester of Herne Hill","rights",0.271733933082745
"3936","Lord Lester of Herne Hill","committee",0.264441626817574
"3937","Lord Lexden","abroad",1.45822173627779
"3938","Lord Lexden","election",1.13028857048159
"3939","Lord Lexden","referendum",1.11313883228192
"3940","Lord Lexden","register",0.75379602893103
"3941","Lord Lexden","vote",0.654234913576484
"3942","Lord Lexden","electoral",0.606214779772567
"3943","Lord Lexden","members",0.585058252205494
"3944","Lord Lexden","forces",0.584053812042477
"3945","Lord Lexden","postal",0.578761634164476
"3946","Lord Lexden","general",0.554399927610411
"3947","Lord Lexden","armed",0.525891449384684
"3948","Lord Lexden","actor",0.519417672120135
"3949","Lord Luce","bahrain",1.61553695841633
"3950","Lord Luce","arrangements",1.10551642352498
"3951","Lord Luce","mina",0.99095365574132
"3952","Lord Luce","salman",0.96293141393386
"3953","Lord Luce","differ",0.919100115500657
"3954","Lord Luce","new",0.513382515512619
"3955","Lord Luce","elsewhere",0.49428829107786
"3956","Lord Luce","previous",0.486055476278604
"3957","Lord Luce","gulf",0.428219505258425
"3958","Lord Luce","nature",0.367868365952388
"3959","Lord Luce","extend",0.356937749175518
"3960","Lord Luce","countries",0.300886475340706
"3961","Lord MacKenzie of Culkein","auxiliary",3.644907494664
"3962","Lord MacKenzie of Culkein","fleet",3.01276053638258
"3963","Lord MacKenzie of Culkein","officer",2.10765749521783
"3964","Lord MacKenzie of Culkein","engine",2.01615009943482
"3965","Lord MacKenzie of Culkein","royal",1.90784028824921
"3966","Lord MacKenzie of Culkein","remuneration",1.51904523318467
"3967","Lord MacKenzie of Culkein","package",1.28177819087843
"3968","Lord MacKenzie of Culkein","rate",1.11843550143306
"3969","Lord MacKenzie of Culkein","studies",0.83907595704906
"3970","Lord MacKenzie of Culkein","laid",0.836433919280625
"3971","Lord MacKenzie of Culkein","ship",0.832891384909213
"3972","Lord MacKenzie of Culkein","vessel",0.80564116228517
"3973","Lord Maginnis of Drumglass","wayne",1.05629840844367
"3974","Lord Maginnis of Drumglass","sunday",1.00202272455272
